2025-04-06 19:37:57 | AUTHENTICATION | User: admin | IP: 185.199.108.153 | Method: Compromised IoT Device 
2025-04-07 22:36:27 | AUTHENTICATION | User: root | IP: 10.0.0.3 | Method: Brute Force Attack 
2025-04-07 22:36:32 | AUTHENTICATION | User: root | IP: 192.168.1.5 | Method: Data Exfiltration 
2025-04-07 22:36:34 | AUTHENTICATION | User: devops | IP: 203.0.113.10 | Method: Compromised IoT Device 
2025-04-07 22:36:37 | AUTHENTICATION | User: root | IP: 10.0.0.3 | Method: Compromised IoT Device 
2025-04-07 22:36:39 | AUTHENTICATION | User: devops | IP: 10.0.0.3 | Method: Phishing Attempt 
2025-04-07 22:36:42 | AUTHENTICATION | User: support | IP: 192.168.1.5 | Method: SQL Injection 
2025-12-30 19:11:30 | AUTHENTICATION | User: support | IP: 192.168.1.5 | Method: Privilege Escalation 
2025-12-30 19:11:34 | AUTHENTICATION | User: guest | IP: 8.8.4.4 | Method: Command and Control (C2) Communication 
2025-12-30 19:11:37 | AUTHENTICATION | User: root | IP: 192.168.1.5 | Method: Exploit Attempt 
2025-12-30 19:11:41 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: Command and Control (C2) Communication 
2025-12-30 19:11:45 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: Phishing Attempt 
2025-12-30 19:11:48 | AUTHENTICATION | User: admin | IP: 8.8.4.4 | Method: Compromised IoT Device 
2025-12-30 19:11:52 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: Phishing Attempt 
2025-12-30 19:11:54 | AUTHENTICATION | User: support | IP: 8.8.4.4 | Method: Brute Force Attack 
2025-12-30 19:11:57 | AUTHENTICATION | User: devops | IP: 10.0.0.3 | Method: Zero-Day Exploit 
2025-12-30 19:12:00 | AUTHENTICATION | User: admin | IP: 192.168.1.5 | Method: Compromised IoT Device 

2025-04-07 22:36:23 | AUTHENTICATION | User: support | IP: 45.33.29.100 | Method: Unauthorized Access Attempt 
2025-04-07 22:36:25 | AUTHENTICATION | User: user1 | IP: 185.199.108.153 | Method: Suspicious Network Activity 
2025-04-07 22:36:27 | AUTHENTICATION | User: root | IP: 10.0.0.3 | Method: Brute Force Attack 
2025-04-07 22:36:32 | AUTHENTICATION | User: root | IP: 192.168.1.5 | Method: Data Exfiltration 
2025-04-07 22:36:34 | AUTHENTICATION | User: devops | IP: 203.0.113.10 | Method: Compromised IoT Device 
2025-04-07 22:36:37 | AUTHENTICATION | User: root | IP: 10.0.0.3 | Method: Compromised IoT Device 
2025-04-07 22:36:39 | AUTHENTICATION | User: devops | IP: 10.0.0.3 | Method: Phishing Attempt 
2025-04-07 22:36:42 | AUTHENTICATION | User: support | IP: 192.168.1.5 | Method: SQL Injection 
2025-12-30 19:11:30 | AUTHENTICATION | User: support | IP: 192.168.1.5 | Method: Privilege Escalation 
2025-12-30 19:11:34 | AUTHENTICATION | User: guest | IP: 8.8.4.4 | Method: Command and Control (C2) Communication 
2025-12-30 19:11:37 | AUTHENTICATION | User: root | IP: 192.168.1.5 | Method: Exploit Attempt 
2025-12-30 19:11:41 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: Command and Control (C2) Communication 
2025-12-30 19:11:45 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: Phishing Attempt 
2025-12-30 19:11:48 | AUTHENTICATION | User: admin | IP: 8.8.4.4 | Method: Compromised IoT Device 
2025-12-30 19:11:52 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: Phishing Attempt 
2025-12-30 19:11:54 | AUTHENTICATION | User: support | IP: 8.8.4.4 | Method: Brute Force Attack 
2025-12-30 19:11:57 | AUTHENTICATION | User: devops | IP: 10.0.0.3 | Method: Zero-Day Exploit 
2025-12-30 19:12:00 | AUTHENTICATION | User: admin | IP: 192.168.1.5 | Method: Compromised IoT Device 
2025-12-30 19:12:05 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: Cross-Site Scripting (XSS) 
2025-12-30 19:12:08 | AUTHENTICATION | User: support | IP: 185.199.108.153 | Method: MFA Bypassed 

2025-04-07 22:36:32 | AUTHENTICATION | User: root | IP: 192.168.1.5 | Method: Data Exfiltration 
2025-04-07 22:36:34 | AUTHENTICATION | User: devops | IP: 203.0.113.10 | Method: Compromised IoT Device 
2025-04-07 22:36:37 | AUTHENTICATION | User: root | IP: 10.0.0.3 | Method: Compromised IoT Device 
2025-04-07 22:36:39 | AUTHENTICATION | User: devops | IP: 10.0.0.3 | Method: Phishing Attempt 
2025-04-07 22:36:42 | AUTHENTICATION | User: support | IP: 192.168.1.5 | Method: SQL Injection 
2025-12-30 19:11:30 | AUTHENTICATION | User: support | IP: 192.168.1.5 | Method: Privilege Escalation 
2025-12-30 19:11:34 | AUTHENTICATION | User: guest | IP: 8.8.4.4 | Method: Command and Control (C2) Communication 
2025-12-30 19:11:37 | AUTHENTICATION | User: root | IP: 192.168.1.5 | Method: Exploit Attempt 
2025-12-30 19:11:41 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: Command and Control (C2) Communication 
2025-12-30 19:11:45 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: Phishing Attempt 
2025-12-30 19:11:48 | AUTHENTICATION | User: admin | IP: 8.8.4.4 | Method: Compromised IoT Device 
2025-12-30 19:11:52 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: Phishing Attempt 
2025-12-30 19:11:54 | AUTHENTICATION | User: support | IP: 8.8.4.4 | Method: Brute Force Attack 
2025-12-30 19:11:57 | AUTHENTICATION | User: devops | IP: 10.0.0.3 | Method: Zero-Day Exploit 
2025-12-30 19:12:00 | AUTHENTICATION | User: admin | IP: 192.168.1.5 | Method: Compromised IoT Device 
2025-12-30 19:12:05 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: Cross-Site Scripting (XSS) 
2025-12-30 19:12:08 | AUTHENTICATION | User: support | IP: 185.199.108.153 | Method: MFA Bypassed 
2025-12-30 19:12:13 | AUTHENTICATION | User: support | IP: 45.33.29.100 | Method: Command and Control (C2) Communication 
2025-12-30 19:12:15 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: Anomalous Login Location 
2025-12-30 19:12:20 | AUTHENTICATION | User: support | IP: 185.199.108.153 | Method: Phishing Attempt 

2025-04-07 22:36:37 | AUTHENTICATION | User: root | IP: 10.0.0.3 | Method: Compromised IoT Device 
2025-04-07 22:36:39 | AUTHENTICATION | User: devops | IP: 10.0.0.3 | Method: Phishing Attempt 
2025-04-07 22:36:42 | AUTHENTICATION | User: support | IP: 192.168.1.5 | Method: SQL Injection 
2025-12-30 19:11:30 | AUTHENTICATION | User: support | IP: 192.168.1.5 | Method: Privilege Escalation 
2025-12-30 19:11:34 | AUTHENTICATION | User: guest | IP: 8.8.4.4 | Method: Command and Control (C2) Communication 
2025-12-30 19:11:37 | AUTHENTICATION | User: root | IP: 192.168.1.5 | Method: Exploit Attempt 
2025-12-30 19:11:41 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: Command and Control (C2) Communication 
2025-12-30 19:11:45 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: Phishing Attempt 
2025-12-30 19:11:48 | AUTHENTICATION | User: admin | IP: 8.8.4.4 | Method: Compromised IoT Device 
2025-12-30 19:11:52 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: Phishing Attempt 
2025-12-30 19:11:54 | AUTHENTICATION | User: support | IP: 8.8.4.4 | Method: Brute Force Attack 
2025-12-30 19:11:57 | AUTHENTICATION | User: devops | IP: 10.0.0.3 | Method: Zero-Day Exploit 
2025-12-30 19:12:00 | AUTHENTICATION | User: admin | IP: 192.168.1.5 | Method: Compromised IoT Device 
2025-12-30 19:12:05 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: Cross-Site Scripting (XSS) 
2025-12-30 19:12:08 | AUTHENTICATION | User: support | IP: 185.199.108.153 | Method: MFA Bypassed 
2025-12-30 19:12:13 | AUTHENTICATION | User: support | IP: 45.33.29.100 | Method: Command and Control (C2) Communication 
2025-12-30 19:12:15 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: Anomalous Login Location 
2025-12-30 19:12:20 | AUTHENTICATION | User: support | IP: 185.199.108.153 | Method: Phishing Attempt 
2025-12-30 19:12:24 | AUTHENTICATION | User: admin | IP: 192.168.1.5 | Method: Insider Threat 
2025-12-30 19:12:29 | AUTHENTICATION | User: user1 | IP: 192.168.1.5 | Method: Suspicious Network Activity 

2025-12-30 19:11:30 | AUTHENTICATION | User: support | IP: 192.168.1.5 | Method: Privilege Escalation 
2025-12-30 19:11:34 | AUTHENTICATION | User: guest | IP: 8.8.4.4 | Method: Command and Control (C2) Communication 
2025-12-30 19:11:37 | AUTHENTICATION | User: root | IP: 192.168.1.5 | Method: Exploit Attempt 
2025-12-30 19:11:41 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: Command and Control (C2) Communication 
2025-12-30 19:11:45 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: Phishing Attempt 
2025-12-30 19:11:48 | AUTHENTICATION | User: admin | IP: 8.8.4.4 | Method: Compromised IoT Device 
2025-12-30 19:11:52 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: Phishing Attempt 
2025-12-30 19:11:54 | AUTHENTICATION | User: support | IP: 8.8.4.4 | Method: Brute Force Attack 
2025-12-30 19:11:57 | AUTHENTICATION | User: devops | IP: 10.0.0.3 | Method: Zero-Day Exploit 
2025-12-30 19:12:00 | AUTHENTICATION | User: admin | IP: 192.168.1.5 | Method: Compromised IoT Device 
2025-12-30 19:12:05 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: Cross-Site Scripting (XSS) 
2025-12-30 19:12:08 | AUTHENTICATION | User: support | IP: 185.199.108.153 | Method: MFA Bypassed 
2025-12-30 19:12:13 | AUTHENTICATION | User: support | IP: 45.33.29.100 | Method: Command and Control (C2) Communication 
2025-12-30 19:12:15 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: Anomalous Login Location 
2025-12-30 19:12:20 | AUTHENTICATION | User: support | IP: 185.199.108.153 | Method: Phishing Attempt 
2025-12-30 19:12:24 | AUTHENTICATION | User: admin | IP: 192.168.1.5 | Method: Insider Threat 
2025-12-30 19:12:29 | AUTHENTICATION | User: user1 | IP: 192.168.1.5 | Method: Suspicious Network Activity 
2025-12-30 19:12:31 | AUTHENTICATION | User: admin | IP: 45.33.29.100 | Method: DDoS Attack 
2025-12-30 19:12:34 | AUTHENTICATION | User: root | IP: 203.0.113.10 | Method: Suspicious Network Activity 
2025-12-30 19:12:38 | AUTHENTICATION | User: devops | IP: 203.0.113.10 | Method: Ransomware Detected 

2025-12-30 19:11:41 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: Command and Control (C2) Communication 
2025-12-30 19:11:45 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: Phishing Attempt 
2025-12-30 19:11:48 | AUTHENTICATION | User: admin | IP: 8.8.4.4 | Method: Compromised IoT Device 
2025-12-30 19:11:52 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: Phishing Attempt 
2025-12-30 19:11:54 | AUTHENTICATION | User: support | IP: 8.8.4.4 | Method: Brute Force Attack 
2025-12-30 19:11:57 | AUTHENTICATION | User: devops | IP: 10.0.0.3 | Method: Zero-Day Exploit 
2025-12-30 19:12:00 | AUTHENTICATION | User: admin | IP: 192.168.1.5 | Method: Compromised IoT Device 
2025-12-30 19:12:05 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: Cross-Site Scripting (XSS) 
2025-12-30 19:12:08 | AUTHENTICATION | User: support | IP: 185.199.108.153 | Method: MFA Bypassed 
2025-12-30 19:12:13 | AUTHENTICATION | User: support | IP: 45.33.29.100 | Method: Command and Control (C2) Communication 
2025-12-30 19:12:15 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: Anomalous Login Location 
2025-12-30 19:12:20 | AUTHENTICATION | User: support | IP: 185.199.108.153 | Method: Phishing Attempt 
2025-12-30 19:12:24 | AUTHENTICATION | User: admin | IP: 192.168.1.5 | Method: Insider Threat 
2025-12-30 19:12:29 | AUTHENTICATION | User: user1 | IP: 192.168.1.5 | Method: Suspicious Network Activity 
2025-12-30 19:12:31 | AUTHENTICATION | User: admin | IP: 45.33.29.100 | Method: DDoS Attack 
2025-12-30 19:12:34 | AUTHENTICATION | User: root | IP: 203.0.113.10 | Method: Suspicious Network Activity 
2025-12-30 19:12:38 | AUTHENTICATION | User: devops | IP: 203.0.113.10 | Method: Ransomware Detected 
2025-12-30 19:12:43 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: Cross-Site Scripting (XSS) 
2025-12-30 19:12:46 | AUTHENTICATION | User: root | IP: 192.168.1.5 | Method: Zero-Day Exploit 
2025-12-30 19:12:49 | AUTHENTICATION | User: guest | IP: 203.0.113.10 | Method: Data Exfiltration 

2025-12-30 19:11:52 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: Phishing Attempt 
2025-12-30 19:11:54 | AUTHENTICATION | User: support | IP: 8.8.4.4 | Method: Brute Force Attack 
2025-12-30 19:11:57 | AUTHENTICATION | User: devops | IP: 10.0.0.3 | Method: Zero-Day Exploit 
2025-12-30 19:12:00 | AUTHENTICATION | User: admin | IP: 192.168.1.5 | Method: Compromised IoT Device 
2025-12-30 19:12:05 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: Cross-Site Scripting (XSS) 
2025-12-30 19:12:08 | AUTHENTICATION | User: support | IP: 185.199.108.153 | Method: MFA Bypassed 
2025-12-30 19:12:13 | AUTHENTICATION | User: support | IP: 45.33.29.100 | Method: Command and Control (C2) Communication 
2025-12-30 19:12:15 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: Anomalous Login Location 
2025-12-30 19:12:20 | AUTHENTICATION | User: support | IP: 185.199.108.153 | Method: Phishing Attempt 
2025-12-30 19:12:24 | AUTHENTICATION | User: admin | IP: 192.168.1.5 | Method: Insider Threat 
2025-12-30 19:12:29 | AUTHENTICATION | User: user1 | IP: 192.168.1.5 | Method: Suspicious Network Activity 
2025-12-30 19:12:31 | AUTHENTICATION | User: admin | IP: 45.33.29.100 | Method: DDoS Attack 
2025-12-30 19:12:34 | AUTHENTICATION | User: root | IP: 203.0.113.10 | Method: Suspicious Network Activity 
2025-12-30 19:12:38 | AUTHENTICATION | User: devops | IP: 203.0.113.10 | Method: Ransomware Detected 
2025-12-30 19:12:43 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: Cross-Site Scripting (XSS) 
2025-12-30 19:12:46 | AUTHENTICATION | User: root | IP: 192.168.1.5 | Method: Zero-Day Exploit 
2025-12-30 19:12:49 | AUTHENTICATION | User: guest | IP: 203.0.113.10 | Method: Data Exfiltration 
2025-12-30 19:12:51 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: Privilege Escalation 
2025-12-30 19:12:56 | AUTHENTICATION | User: devops | IP: 185.199.108.153 | Method: Exploit Attempt 
2025-12-30 19:12:59 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: MFA Bypassed 

2025-12-30 19:12:00 | AUTHENTICATION | User: admin | IP: 192.168.1.5 | Method: Compromised IoT Device 
2025-12-30 19:12:05 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: Cross-Site Scripting (XSS) 
2025-12-30 19:12:08 | AUTHENTICATION | User: support | IP: 185.199.108.153 | Method: MFA Bypassed 
2025-12-30 19:12:13 | AUTHENTICATION | User: support | IP: 45.33.29.100 | Method: Command and Control (C2) Communication 
2025-12-30 19:12:15 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: Anomalous Login Location 
2025-12-30 19:12:20 | AUTHENTICATION | User: support | IP: 185.199.108.153 | Method: Phishing Attempt 
2025-12-30 19:12:24 | AUTHENTICATION | User: admin | IP: 192.168.1.5 | Method: Insider Threat 
2025-12-30 19:12:29 | AUTHENTICATION | User: user1 | IP: 192.168.1.5 | Method: Suspicious Network Activity 
2025-12-30 19:12:31 | AUTHENTICATION | User: admin | IP: 45.33.29.100 | Method: DDoS Attack 
2025-12-30 19:12:34 | AUTHENTICATION | User: root | IP: 203.0.113.10 | Method: Suspicious Network Activity 
2025-12-30 19:12:38 | AUTHENTICATION | User: devops | IP: 203.0.113.10 | Method: Ransomware Detected 
2025-12-30 19:12:43 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: Cross-Site Scripting (XSS) 
2025-12-30 19:12:46 | AUTHENTICATION | User: root | IP: 192.168.1.5 | Method: Zero-Day Exploit 
2025-12-30 19:12:49 | AUTHENTICATION | User: guest | IP: 203.0.113.10 | Method: Data Exfiltration 
2025-12-30 19:12:51 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: Privilege Escalation 
2025-12-30 19:12:56 | AUTHENTICATION | User: devops | IP: 185.199.108.153 | Method: Exploit Attempt 
2025-12-30 19:12:59 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: MFA Bypassed 
2025-12-30 19:13:03 | AUTHENTICATION | User: root | IP: 185.199.108.153 | Method: MFA Bypassed 
2025-12-30 19:13:07 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: Unauthorized Access Attempt 
2025-12-30 19:13:10 | AUTHENTICATION | User: guest | IP: 192.168.1.5 | Method: MFA Bypassed 

2025-12-30 19:12:13 | AUTHENTICATION | User: support | IP: 45.33.29.100 | Method: Command and Control (C2) Communication 
2025-12-30 19:12:15 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: Anomalous Login Location 
2025-12-30 19:12:20 | AUTHENTICATION | User: support | IP: 185.199.108.153 | Method: Phishing Attempt 
2025-12-30 19:12:24 | AUTHENTICATION | User: admin | IP: 192.168.1.5 | Method: Insider Threat 
2025-12-30 19:12:29 | AUTHENTICATION | User: user1 | IP: 192.168.1.5 | Method: Suspicious Network Activity 
2025-12-30 19:12:31 | AUTHENTICATION | User: admin | IP: 45.33.29.100 | Method: DDoS Attack 
2025-12-30 19:12:34 | AUTHENTICATION | User: root | IP: 203.0.113.10 | Method: Suspicious Network Activity 
2025-12-30 19:12:38 | AUTHENTICATION | User: devops | IP: 203.0.113.10 | Method: Ransomware Detected 
2025-12-30 19:12:43 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: Cross-Site Scripting (XSS) 
2025-12-30 19:12:46 | AUTHENTICATION | User: root | IP: 192.168.1.5 | Method: Zero-Day Exploit 
2025-12-30 19:12:49 | AUTHENTICATION | User: guest | IP: 203.0.113.10 | Method: Data Exfiltration 
2025-12-30 19:12:51 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: Privilege Escalation 
2025-12-30 19:12:56 | AUTHENTICATION | User: devops | IP: 185.199.108.153 | Method: Exploit Attempt 
2025-12-30 19:12:59 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: MFA Bypassed 
2025-12-30 19:13:03 | AUTHENTICATION | User: root | IP: 185.199.108.153 | Method: MFA Bypassed 
2025-12-30 19:13:07 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: Unauthorized Access Attempt 
2025-12-30 19:13:10 | AUTHENTICATION | User: guest | IP: 192.168.1.5 | Method: MFA Bypassed 
2025-12-30 19:13:13 | AUTHENTICATION | User: guest | IP: 203.0.113.10 | Method: Ransomware Detected 
2025-12-30 19:13:15 | AUTHENTICATION | User: guest | IP: 8.8.4.4 | Method: Suspicious Network Activity 
2025-12-30 19:13:17 | AUTHENTICATION | User: admin | IP: 203.0.113.10 | Method: Suspicious File Upload 

2025-12-30 19:12:29 | AUTHENTICATION | User: user1 | IP: 192.168.1.5 | Method: Suspicious Network Activity 
2025-12-30 19:12:31 | AUTHENTICATION | User: admin | IP: 45.33.29.100 | Method: DDoS Attack 
2025-12-30 19:12:34 | AUTHENTICATION | User: root | IP: 203.0.113.10 | Method: Suspicious Network Activity 
2025-12-30 19:12:38 | AUTHENTICATION | User: devops | IP: 203.0.113.10 | Method: Ransomware Detected 
2025-12-30 19:12:43 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: Cross-Site Scripting (XSS) 
2025-12-30 19:12:46 | AUTHENTICATION | User: root | IP: 192.168.1.5 | Method: Zero-Day Exploit 
2025-12-30 19:12:49 | AUTHENTICATION | User: guest | IP: 203.0.113.10 | Method: Data Exfiltration 
2025-12-30 19:12:51 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: Privilege Escalation 
2025-12-30 19:12:56 | AUTHENTICATION | User: devops | IP: 185.199.108.153 | Method: Exploit Attempt 
2025-12-30 19:12:59 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: MFA Bypassed 
2025-12-30 19:13:03 | AUTHENTICATION | User: root | IP: 185.199.108.153 | Method: MFA Bypassed 
2025-12-30 19:13:07 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: Unauthorized Access Attempt 
2025-12-30 19:13:10 | AUTHENTICATION | User: guest | IP: 192.168.1.5 | Method: MFA Bypassed 
2025-12-30 19:13:13 | AUTHENTICATION | User: guest | IP: 203.0.113.10 | Method: Ransomware Detected 
2025-12-30 19:13:15 | AUTHENTICATION | User: guest | IP: 8.8.4.4 | Method: Suspicious Network Activity 
2025-12-30 19:13:17 | AUTHENTICATION | User: admin | IP: 203.0.113.10 | Method: Suspicious File Upload 
2025-12-30 19:13:21 | AUTHENTICATION | User: guest | IP: 203.0.113.10 | Method: Phishing Attempt 
2025-12-30 19:13:24 | AUTHENTICATION | User: admin | IP: 8.8.4.4 | Method: Phishing Attempt 
2025-12-30 19:13:26 | AUTHENTICATION | User: devops | IP: 10.0.0.3 | Method: Command and Control (C2) Communication 
2025-12-30 19:13:29 | AUTHENTICATION | User: admin | IP: 45.33.29.100 | Method: Malware Execution 

2025-12-30 19:12:43 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: Cross-Site Scripting (XSS) 
2025-12-30 19:12:46 | AUTHENTICATION | User: root | IP: 192.168.1.5 | Method: Zero-Day Exploit 
2025-12-30 19:12:49 | AUTHENTICATION | User: guest | IP: 203.0.113.10 | Method: Data Exfiltration 
2025-12-30 19:12:51 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: Privilege Escalation 
2025-12-30 19:12:56 | AUTHENTICATION | User: devops | IP: 185.199.108.153 | Method: Exploit Attempt 
2025-12-30 19:12:59 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: MFA Bypassed 
2025-12-30 19:13:03 | AUTHENTICATION | User: root | IP: 185.199.108.153 | Method: MFA Bypassed 
2025-12-30 19:13:07 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: Unauthorized Access Attempt 
2025-12-30 19:13:10 | AUTHENTICATION | User: guest | IP: 192.168.1.5 | Method: MFA Bypassed 
2025-12-30 19:13:13 | AUTHENTICATION | User: guest | IP: 203.0.113.10 | Method: Ransomware Detected 
2025-12-30 19:13:15 | AUTHENTICATION | User: guest | IP: 8.8.4.4 | Method: Suspicious Network Activity 
2025-12-30 19:13:17 | AUTHENTICATION | User: admin | IP: 203.0.113.10 | Method: Suspicious File Upload 
2025-12-30 19:13:21 | AUTHENTICATION | User: guest | IP: 203.0.113.10 | Method: Phishing Attempt 
2025-12-30 19:13:24 | AUTHENTICATION | User: admin | IP: 8.8.4.4 | Method: Phishing Attempt 
2025-12-30 19:13:26 | AUTHENTICATION | User: devops | IP: 10.0.0.3 | Method: Command and Control (C2) Communication 
2025-12-30 19:13:29 | AUTHENTICATION | User: admin | IP: 45.33.29.100 | Method: Malware Execution 
2025-12-30 19:13:31 | AUTHENTICATION | User: devops | IP: 45.33.29.100 | Method: Anomalous Login Location 
2025-12-30 19:13:34 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: Ransomware Detected 
2025-12-30 19:13:37 | AUTHENTICATION | User: guest | IP: 45.33.29.100 | Method: Zero-Day Exploit 
2025-12-30 19:13:40 | AUTHENTICATION | User: user1 | IP: 192.168.1.5 | Method: Malware Execution 

2025-12-30 19:12:51 | AUTHENTICATION | User: devops | IP: 192.168.1.5 | Method: Privilege Escalation 
2025-12-30 19:12:56 | AUTHENTICATION | User: devops | IP: 185.199.108.153 | Method: Exploit Attempt 
2025-12-30 19:12:59 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: MFA Bypassed 
2025-12-30 19:13:03 | AUTHENTICATION | User: root | IP: 185.199.108.153 | Method: MFA Bypassed 
2025-12-30 19:13:07 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: Unauthorized Access Attempt 
2025-12-30 19:13:10 | AUTHENTICATION | User: guest | IP: 192.168.1.5 | Method: MFA Bypassed 
2025-12-30 19:13:13 | AUTHENTICATION | User: guest | IP: 203.0.113.10 | Method: Ransomware Detected 
2025-12-30 19:13:15 | AUTHENTICATION | User: guest | IP: 8.8.4.4 | Method: Suspicious Network Activity 
2025-12-30 19:13:17 | AUTHENTICATION | User: admin | IP: 203.0.113.10 | Method: Suspicious File Upload 
2025-12-30 19:13:21 | AUTHENTICATION | User: guest | IP: 203.0.113.10 | Method: Phishing Attempt 
2025-12-30 19:13:24 | AUTHENTICATION | User: admin | IP: 8.8.4.4 | Method: Phishing Attempt 
2025-12-30 19:13:26 | AUTHENTICATION | User: devops | IP: 10.0.0.3 | Method: Command and Control (C2) Communication 
2025-12-30 19:13:29 | AUTHENTICATION | User: admin | IP: 45.33.29.100 | Method: Malware Execution 
2025-12-30 19:13:31 | AUTHENTICATION | User: devops | IP: 45.33.29.100 | Method: Anomalous Login Location 
2025-12-30 19:13:34 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: Ransomware Detected 
2025-12-30 19:13:37 | AUTHENTICATION | User: guest | IP: 45.33.29.100 | Method: Zero-Day Exploit 
2025-12-30 19:13:40 | AUTHENTICATION | User: user1 | IP: 192.168.1.5 | Method: Malware Execution 
2025-12-30 19:13:42 | AUTHENTICATION | User: user1 | IP: 10.0.0.3 | Method: Phishing Attempt 
2025-12-30 19:13:46 | AUTHENTICATION | User: root | IP: 203.0.113.10 | Method: Insider Threat 
2025-12-30 19:13:48 | AUTHENTICATION | User: root | IP: 10.0.0.3 | Method: Zero-Day Exploit 

2025-12-30 19:13:03 | AUTHENTICATION | User: root | IP: 185.199.108.153 | Method: MFA Bypassed 
2025-12-30 19:13:07 | AUTHENTICATION | User: root | IP: 8.8.4.4 | Method: Unauthorized Access Attempt 
2025-12-30 19:13:10 | AUTHENTICATION | User: guest | IP: 192.168.1.5 | Method: MFA Bypassed 
2025-12-30 19:13:13 | AUTHENTICATION | User: guest | IP: 203.0.113.10 | Method: Ransomware Detected 
2025-12-30 19:13:15 | AUTHENTICATION | User: guest | IP: 8.8.4.4 | Method: Suspicious Network Activity 
2025-12-30 19:13:17 | AUTHENTICATION | User: admin | IP: 203.0.113.10 | Method: Suspicious File Upload 
2025-12-30 19:13:21 | AUTHENTICATION | User: guest | IP: 203.0.113.10 | Method: Phishing Attempt 
2025-12-30 19:13:24 | AUTHENTICATION | User: admin | IP: 8.8.4.4 | Method: Phishing Attempt 
2025-12-30 19:13:26 | AUTHENTICATION | User: devops | IP: 10.0.0.3 | Method: Command and Control (C2) Communication 
2025-12-30 19:13:29 | AUTHENTICATION | User: admin | IP: 45.33.29.100 | Method: Malware Execution 
2025-12-30 19:13:31 | AUTHENTICATION | User: devops | IP: 45.33.29.100 | Method: Anomalous Login Location 
2025-12-30 19:13:34 | AUTHENTICATION | User: root | IP: 45.33.29.100 | Method: Ransomware Detected 
2025-12-30 19:13:37 | AUTHENTICATION | User: guest | IP: 45.33.29.100 | Method: Zero-Day Exploit 
2025-12-30 19:13:40 | AUTHENTICATION | User: user1 | IP: 192.168.1.5 | Method: Malware Execution 
